match,item?,attributes
HAS_INTEGRAL_SPLIT,1,"has_integral,has_integral,has_integral,lemma,content,content,CONTENT_EMPTY,lemma,content,content,INTERVAL_SPLIT,has_integral,INTERVAL_SPLIT,gauge,gauge,fine,TAGGED_DIVISION_OF,TAGGED_DIVISION_OF,INTERVAL_SPLIT,fine,fine,TAGGED_DIVISION_OF_FINITE,content,content,TAGGED_DIVISION_OF,CONTENT_SPLIT,lemma,lemma,TAGGED_DIVISION_SPLIT_LEFT_INJ,TAGGED_DIVISION_SPLIT_RIGHT_INJ,"
TAGGED_DIVISION_UNION_INTERVAL,1,"tagged_division_of,tagged_division_of,tagged_division_of,TAGGED_DIVISION_UNION,INTERVAL_SPLIT,"
HAS_INTEGRAL_SEPARATE_SIDES,1,"has_integral,gauge,tagged_division_of,fine,tagged_division_of,fine,content,content,has_integral,content,content,content,TAGGED_DIVISION_UNION_INTERVAL,FINE_UNION,TAGGED_DIVISION_OF,INTERVAL_SPLIT,CONTENT_EQ_0_INTERIOR,"
INTEGRABLE_SPLIT,1,"integrable_on,integrable_on,integrable_on,lemma,integrable_on,INTERVAL_SPLIT,INTEGRABLE_CAUCHY,HAS_INTEGRAL_SEPARATE_SIDES,INTERVAL_SPLIT,FINE_DIVISION_EXISTS,lemma,"
operative,0,""
OPERATIVE_TRIVIAL,1,"operative,content,operative,"
PROPERTY_EMPTY_INTERVAL,1,"content,CONTENT_EMPTY,"
OPERATIVE_EMPTY,1,"operative,operative,PROPERTY_EMPTY_INTERVAL,"
FORALL_OPTION,1,""
EXISTS_OPTION,1,""
lifted,0,""
NEUTRAL_LIFTED,1,"lifted,FORALL_OPTION,lifted,"
MONOIDAL_LIFTED,1,"lifted,NEUTRAL_LIFTED,FORALL_OPTION,lifted,"
ITERATE_SOME,1,"lifted,MONOIDAL_LIFTED,NEUTRAL_LIFTED,lifted,"
OPERATIVE_CONTENT,1,"operative,content,operative,CONTENT_SPLIT,"
OPERATIVE_INTEGRAL,1,"operative,lifted,integrable_on,integral,operative,NEUTRAL_LIFTED,lifted,integral,HAS_INTEGRAL_NULL_EQ,integrable_on,HAS_INTEGRAL_NULL,INTEGRABLE_INTEGRAL,HAS_INTEGRAL_SPLIT,HAS_INTEGRAL_UNIQUE,INTEGRABLE_SPLIT,integrable_on,INTEGRABLE_SPLIT,INTEGRABLE_SPLIT,integrable_on,HAS_INTEGRAL_SPLIT,"
division_points,0,""
DIVISION_POINTS_FINITE,1,"division_of,division_points,division_of,division_points,interval_lowerbound,interval_upperbound,"
DIVISION_POINTS_SUBSET,1,"division_of,division_points,division_points,division_points,division_points,division_points,INTERVAL_SPLIT,INTERVAL_LOWERBOUND,INTERVAL_UPPERBOUND,INTERVAL_UPPERBOUND,INTERVAL_LOWERBOUND,FORALL_IN_DIVISION,INTERVAL_SPLIT,division_of,INTERVAL_UPPERBOUND,INTERVAL_LOWERBOUND,"
DIVISION_POINTS_PSUBSET,1,"division_of,interval_lowerbound,interval_upperbound,division_points,division_points,division_points,division_points,DIVISION_POINTS_SUBSET,interval_lowerbound,interval_lowerbound,interval_upperbound,interval_upperbound,division_points,INTERVAL_LOWERBOUND,INTERVAL_UPPERBOUND,INTERVAL_SPLIT,INTERVAL_LOWERBOUND,INTERVAL_UPPERBOUND,INTERVAL_UPPERBOUND,INTERVAL_LOWERBOUND,"
OPERATIVE_DIVISION,1,"operative,division_of,division_points,content,operative,FORALL_IN_DIVISION,operative,DIVISION_OF_CONTENT_0,CONTENT_LT_NZ,CONTENT_POS_LT_EQ,DIVISION_OF_FINITE,division_points,FORALL_IN_DIVISION,division_of,division_points,INTERVAL_UPPERBOUND,INTERVAL_LOWERBOUND,division_of,content,operative,CONTENT_EQ_0,division_points,INTERVAL_LOWERBOUND,INTERVAL_UPPERBOUND,DIVISION_POINTS_PSUBSET,DIVISION_SPLIT,DIVISION_POINTS_FINITE,INTERVAL_SPLIT,operative,INTERVAL_SPLIT,FORALL_IN_DIVISION,division_of,operative,ITERATE_NONZERO_IMAGE_LEMMA,OPERATIVE_EMPTY,OPERATIVE_TRIVIAL,operative,content,DIVISION_SPLIT_LEFT_INJ,DIVISION_SPLIT_RIGHT_INJ,division_of,INTERVAL_SPLIT,"
OPERATIVE_TAGGED_DIVISION,1,"operative,tagged_division_of,lemma,DIVISION_OF_TAGGED_DIVISION,OPERATIVE_DIVISION,lemma,TAGGED_DIVISION_OF_FINITE,TAGGED_DIVISION_OF,CONTENT_EQ_0_INTERIOR,OPERATIVE_TRIVIAL,TAGGED_DIVISION_OF,"
ADDITIVE_CONTENT_DIVISION,1,"division_of,content,content,OPERATIVE_DIVISION,OPERATIVE_CONTENT,"
ADDITIVE_CONTENT_TAGGED_DIVISION,1,"tagged_division_of,content,content,OPERATIVE_TAGGED_DIVISION,OPERATIVE_CONTENT,"
SUBADDITIVE_CONTENT_DIVISION,1,"division_of,content,content,PARTIAL_DIVISION_EXTEND_INTERVAL,division_of,DIVISION_OF_UNION_SELF,content,division_of,CONTENT_POS_LE,ADDITIVE_CONTENT_DIVISION,"
HAS_INTEGRAL_CONST,1,"has_integral,content,has_integral,GAUGE_TRIVIAL,TAGGED_DIVISION_OF_FINITE,ADDITIVE_CONTENT_TAGGED_DIVISION,"
INTEGRABLE_CONST,1,"integrable_on,integrable_on,content,HAS_INTEGRAL_CONST,"
INTEGRAL_CONST,1,"integral,content,INTEGRAL_UNIQUE,HAS_INTEGRAL_CONST,"
INTEGRAL_PASTECART_CONST,1,"integral,integral,integral,INTEGRAL_CONST,CONTENT_PASTECART,"
DSUM_BOUND,1,"division_of,content,content,DIVISION_OF_FINITE,content,DIVISION_OF,CONTENT_POS_LE,ADDITIVE_CONTENT_DIVISION,"
RSUM_BOUND,1,"tagged_division_of,content,content,TAGGED_DIVISION_OF_FINITE,content,TAGGED_DIVISION_OF,CONTENT_POS_LE,TAG_IN_INTERVAL,ADDITIVE_CONTENT_TAGGED_DIVISION,"
RSUM_DIFF_BOUND,1,"tagged_division_of,content,content,content,TAGGED_DIVISION_OF_FINITE,content,RSUM_BOUND,"
HAS_INTEGRAL_BOUND,1,"has_integral,content,lemma,content,CONTENT_POS_LE,HAS_INTEGRAL_NULL_EQ,CONTENT_LT_NZ,has_integral,content,FINE_DIVISION_EXISTS,lemma,RSUM_BOUND,"
RSUM_COMPONENT_LE,1,"tagged_division_of,content,content,TAGGED_DIVISION_OF_FINITE,TAGGED_DIVISION_OF,CONTENT_POS_LE,"
HAS_INTEGRAL_COMPONENT_LE,1,"has_integral,has_integral,has_integral,has_integral,has_integral,tagged_division_of,fine,fine,FINE_INTER,FINE_DIVISION_EXISTS,GAUGE_INTER,content,content,RSUM_COMPONENT_LE,content,content,has_integral_alt,"
INTEGRAL_COMPONENT_LE,1,"integrable_on,integrable_on,integral,integral,HAS_INTEGRAL_COMPONENT_LE,INTEGRABLE_INTEGRAL,"
HAS_INTEGRAL_DROP_LE,1,"has_integral,has_integral,HAS_INTEGRAL_COMPONENT_LE,"
INTEGRAL_DROP_LE,1,"integrable_on,integrable_on,integral,integral,HAS_INTEGRAL_DROP_LE,INTEGRABLE_INTEGRAL,"
HAS_INTEGRAL_COMPONENT_POS,1,"has_integral,HAS_INTEGRAL_COMPONENT_LE,HAS_INTEGRAL_0,"
INTEGRAL_COMPONENT_POS,1,"integrable_on,integral,HAS_INTEGRAL_COMPONENT_POS,INTEGRABLE_INTEGRAL,"
HAS_INTEGRAL_DROP_POS,1,"has_integral,HAS_INTEGRAL_COMPONENT_POS,"
INTEGRAL_DROP_POS,1,"integrable_on,integral,HAS_INTEGRAL_DROP_POS,INTEGRABLE_INTEGRAL,"
HAS_INTEGRAL_COMPONENT_NEG,1,"has_integral,HAS_INTEGRAL_COMPONENT_LE,HAS_INTEGRAL_0,"
HAS_INTEGRAL_DROP_NEG,1,"has_integral,HAS_INTEGRAL_COMPONENT_NEG,"
HAS_INTEGRAL_COMPONENT_LBOUND,1,"has_integral,content,content,HAS_INTEGRAL_COMPONENT_LE,HAS_INTEGRAL_CONST,"
HAS_INTEGRAL_COMPONENT_UBOUND,1,"has_integral,content,content,HAS_INTEGRAL_COMPONENT_LE,HAS_INTEGRAL_CONST,"
INTEGRAL_COMPONENT_LBOUND,1,"integrable_on,content,integral,HAS_INTEGRAL_COMPONENT_LBOUND,HAS_INTEGRAL_INTEGRAL,"
INTEGRAL_COMPONENT_UBOUND,1,"integrable_on,integral,content,HAS_INTEGRAL_COMPONENT_UBOUND,HAS_INTEGRAL_INTEGRAL,"
INTEGRABLE_UNIFORM_LIMIT,1,"integrable_on,integrable_on,lemma,lemma,content,HAS_INTEGRAL_NULL,CONTENT_LT_NZ,integrable_on,integrable_on,content,has_integral,FINE_DIVISION_EXISTS,GAUGE_INTER,FINE_INTER,content,content,content,RSUM_DIFF_BOUND,has_integral,content,has_integral,content,RSUM_DIFF_BOUND,"
indicator,0,""
DROP_INDICATOR,1,"indicator,indicator,"
DROP_INDICATOR_POS_LE,1,"indicator,DROP_INDICATOR,"
DROP_INDICATOR_LE_1,1,"indicator,DROP_INDICATOR,"
DROP_INDICATOR_ABS_LE_1,1,"indicator,DROP_INDICATOR,"
negligible,0,""
VSUM_NONZERO_IMAGE_LEMMA,1,"ITERATE_NONZERO_IMAGE_LEMMA,"
INTERVAL_DOUBLESPLIT,1,"INTERVAL_SPLIT,"
DIVISION_DOUBLESPLIT,1,"division_of,division_of,DIVISION_SPLIT,INTERVAL_SPLIT,DIVISION_SPLIT,INTERVAL_DOUBLESPLIT,INTERVAL_SPLIT,"
CONTENT_DOUBLESPLIT,1,"content,content,content,INTERVAL_DOUBLESPLIT,CONTENT_SUBSET,INTERVAL_DOUBLESPLIT,CONTENT_EQ_0,content,INTERVAL_DOUBLESPLIT,INTERVAL_LOWERBOUND,INTERVAL_UPPERBOUND,"
NEGLIGIBLE_STANDARD_HYPERPLANE,1,"negligible,negligible,has_integral,CONTENT_DOUBLESPLIT,GAUGE_BALL,indicator,content,content,indicator,fine,content,TAGGED_DIVISION_OF_FINITE,DROP_INDICATOR_POS_LE,DROP_INDICATOR_LE_1,TAGGED_DIVISION_OF,INTERVAL_DOUBLESPLIT,CONTENT_POS_LE,content,VSUM_OVER_TAGGED_DIVISION_LEMMA,content,CONTENT_POS_LE,INTERVAL_DOUBLESPLIT,CONTENT_SUBSET,INTERVAL_DOUBLESPLIT,content,VSUM_NONZERO_IMAGE_LEMMA,DIVISION_OF_TAGGED_DIVISION,DIVISION_OF_FINITE,CONTENT_EMPTY,FORALL_IN_DIVISION,INTERVAL_DOUBLESPLIT,CONTENT_EQ_0_INTERIOR,INTERVAL_DOUBLESPLIT,division_of,content,DIVISION_DOUBLESPLIT,INTERVAL_DOUBLESPLIT,DSUM_BOUND,"
TAGGED_DIVISION_FINER,1,"tagged_division_of,gauge,tagged_division_of,fine,tagged_partial_division_of,gauge,tagged_division_of,fine,tagged_division_of,tagged_partial_division_of,fine,TAGGED_DIVISION_OF_EMPTY,TAGGED_PARTIAL_DIVISION_SUBSET,tagged_partial_division_of,TAGGED_DIVISION_UNION,TAGGED_DIVISION_OF_SELF,tagged_partial_division_of,FINE_UNION,fine,FINE_DIVISION_EXISTS,TAGGED_DIVISION_UNION,FINE_UNION,INTER_INTERIOR_UNIONS_INTERVALS,tagged_partial_division_of,"
HAS_INTEGRAL_NEGLIGIBLE,1,"negligible,has_integral,lemma,negligible,has_integral,has_integral_alt,HAS_INTEGRAL_EQ,negligible,has_integral,gauge,gauge,TAGGED_DIVISION_OF_FINITE,TAGGED_DIVISION_FINER,content,indicator,TAGGED_DIVISION_OF_FINITE,content,indicator,DROP_INDICATOR_POS_LE,TAGGED_DIVISION_OF,CONTENT_POS_LE,lemma,DROP_INDICATOR_POS_LE,TAGGED_DIVISION_OF,CONTENT_POS_LE,fine,indicator,content,TAGGED_DIVISION_OF,CONTENT_POS_LE,"
HAS_INTEGRAL_SPIKE,1,"negligible,has_integral,has_integral,negligible,has_integral,has_integral,has_integral,HAS_INTEGRAL_ADD,HAS_INTEGRAL_NEGLIGIBLE,has_integral_alt,"
HAS_INTEGRAL_SPIKE_EQ,1,"negligible,has_integral,has_integral,HAS_INTEGRAL_SPIKE,"
INTEGRABLE_SPIKE,1,"negligible,integrable_on,integrable_on,integrable_on,HAS_INTEGRAL_SPIKE,"
INTEGRAL_SPIKE,1,"negligible,integral,integral,integral,HAS_INTEGRAL_SPIKE_EQ,"
NEGLIGIBLE_SUBSET,1,"negligible,negligible,negligible,HAS_INTEGRAL_SPIKE,HAS_INTEGRAL_0,indicator,"
NEGLIGIBLE_DIFF,1,"negligible,negligible,NEGLIGIBLE_SUBSET,"
NEGLIGIBLE_INTER,1,"negligible,negligible,negligible,NEGLIGIBLE_SUBSET,"
NEGLIGIBLE_UNION,1,"negligible,negligible,negligible,negligible,HAS_INTEGRAL_ADD,HAS_INTEGRAL_SPIKE_EQ,indicator,"
NEGLIGIBLE_UNION_EQ,1,"negligible,negligible,negligible,NEGLIGIBLE_UNION,NEGLIGIBLE_SUBSET,"
NEGLIGIBLE_SING,1,"negligible,NEGLIGIBLE_SUBSET,NEGLIGIBLE_STANDARD_HYPERPLANE,"
NEGLIGIBLE_INSERT,1,"negligible,negligible,NEGLIGIBLE_UNION_EQ,NEGLIGIBLE_SING,"
NEGLIGIBLE_EMPTY,1,"negligible,NEGLIGIBLE_SUBSET,NEGLIGIBLE_SING,"
NEGLIGIBLE_FINITE,1,"negligible,NEGLIGIBLE_EMPTY,NEGLIGIBLE_INSERT,"
NEGLIGIBLE_UNIONS,1,"negligible,negligible,NEGLIGIBLE_EMPTY,NEGLIGIBLE_UNION,"
NEGLIGIBLE,1,"negligible,indicator,has_integral,negligible,has_integral_alt,negligible,NEGLIGIBLE_SUBSET,negligible,indicator,"
HAS_INTEGRAL_SPIKE_FINITE,1,"has_integral,has_integral,HAS_INTEGRAL_SPIKE,NEGLIGIBLE_FINITE,"
HAS_INTEGRAL_SPIKE_FINITE_EQ,1,"has_integral,has_integral,HAS_INTEGRAL_SPIKE_FINITE,"
INTEGRABLE_SPIKE_FINITE,1,"integrable_on,integrable_on,integrable_on,HAS_INTEGRAL_SPIKE_FINITE,"
INTEGRAL_EQ,1,"integral,integral,INTEGRAL_SPIKE,NEGLIGIBLE_EMPTY,"
INTEGRAL_EQ_0,1,"integral,integral,INTEGRAL_EQ,INTEGRAL_0,"
NEGLIGIBLE_FRONTIER_INTERVAL,1,"negligible,NEGLIGIBLE_SUBSET,NEGLIGIBLE_UNIONS,NEGLIGIBLE_UNION_EQ,NEGLIGIBLE_STANDARD_HYPERPLANE,"
HAS_INTEGRAL_SPIKE_INTERIOR,1,"has_integral,has_integral,HAS_INTEGRAL_SPIKE,NEGLIGIBLE_FRONTIER_INTERVAL,"
HAS_INTEGRAL_SPIKE_INTERIOR_EQ,1,"has_integral,has_integral,HAS_INTEGRAL_SPIKE_INTERIOR,"
INTEGRABLE_SPIKE_INTERIOR,1,"integrable_on,integrable_on,integrable_on,HAS_INTEGRAL_SPIKE_INTERIOR,"
NEUTRAL_AND,1,""
MONOIDAL_AND,1,"NEUTRAL_AND,"
ITERATE_AND,1,"MONOIDAL_AND,NEUTRAL_AND,"
OPERATIVE_DIVISION_AND,1,"operative,division_of,MONOIDAL_AND,OPERATIVE_DIVISION,ITERATE_AND,DIVISION_OF_FINITE,"
OPERATIVE_APPROXIMABLE,1,"operative,integrable_on,operative,NEUTRAL_AND,integrable_on,HAS_INTEGRAL_NULL,INTEGRABLE_SPLIT,integrable_on,integrable_on,integrable_on,HAS_INTEGRAL_SPLIT,integrable_on,integrable_on,INTERVAL_SPLIT,INTEGRABLE_SPIKE,INTERVAL_SPLIT,NEGLIGIBLE_STANDARD_HYPERPLANE,"
APPROXIMABLE_ON_DIVISION,1,"division_of,integrable_on,integrable_on,integrable_on,OPERATIVE_DIVISION,OPERATIVE_APPROXIMABLE,MONOIDAL_AND,DIVISION_OF_FINITE,ITERATE_AND,"
INTEGRABLE_CONTINUOUS,1,"integrable_on,INTEGRABLE_UNIFORM_LIMIT,APPROXIMABLE_ON_DIVISION,tagged_division_of,fine,FINE_DIVISION_EXISTS,GAUGE_BALL,DIVISION_OF_TAGGED_DIVISION,TAGGED_DIVISION_OF,fine,integrable_on,content,HAS_INTEGRAL_CONST,"
OPERATIVE_1_LT,1,"operative,operative,CONTENT_EQ_0_1,INTERVAL_SPLIT,INTERVAL_SPLIT,content,CONTENT_EQ_0_1,CONTENT_EQ_0_1,content,CONTENT_EQ_0_1,CONTENT_EQ_0_1,"
OPERATIVE_1_LE,1,"operative,OPERATIVE_1_LT,operative,CONTENT_EQ_0_1,INTERVAL_SPLIT,"
ADDITIVE_TAGGED_DIVISION_1,1,"tagged_division_of,interval_upperbound,interval_lowerbound,interval_upperbound,interval_lowerbound,OPERATIVE_TAGGED_DIVISION,OPERATIVE_1_LT,INTERVAL_LOWERBOUND_1,INTERVAL_UPPERBOUND_1,CONTENT_EQ_0_1,INTERVAL_LOWERBOUND_1,INTERVAL_UPPERBOUND_1,INTERVAL_LOWERBOUND_1,INTERVAL_UPPERBOUND_1,INTERVAL_LOWERBOUND_1,INTERVAL_UPPERBOUND_1,TAGGED_DIVISION_OF_FINITE,TAGGED_DIVISION_OF,"
HAS_INTEGRAL_FACTOR_CONTENT,1,"has_integral,gauge,tagged_division_of,fine,content,content,content,VSUM_CONTENT_NULL,HAS_INTEGRAL_NULL_EQ,FINE_DIVISION_EXISTS,GAUGE_TRIVIAL,has_integral,content,CONTENT_LT_NZ,content,CONTENT_LT_NZ,"
GAUGE_MODIFY,1,"gauge,gauge,gauge,"
OPERATIVE_INTEGRABLE,1,"operative,integrable_on,operative,NEUTRAL_AND,integrable_on,HAS_INTEGRAL_NULL_EQ,INTEGRABLE_SPLIT,integrable_on,HAS_INTEGRAL_SPLIT,"
INTEGRABLE_SUBINTERVAL,1,"integrable_on,integrable_on,integrable_on,HAS_INTEGRAL_NULL,CONTENT_EMPTY,OPERATIVE_INTEGRABLE,OPERATIVE_DIVISION_AND,PARTIAL_DIVISION_EXTEND_1,"
HAS_INTEGRAL_COMBINE,1,"has_integral,has_integral,has_integral,OPERATIVE_1_LE,MONOIDAL_LIFTED,OPERATIVE_INTEGRAL,lifted,INTEGRABLE_INTEGRAL,HAS_INTEGRAL_UNIQUE,integrable_on,INTEGRAL_UNIQUE,"
INTEGRAL_COMBINE,1,"integrable_on,integral,integral,integral,INTEGRAL_UNIQUE,HAS_INTEGRAL_COMBINE,INTEGRABLE_INTEGRAL,INTEGRABLE_SUBINTERVAL,"
INTEGRABLE_COMBINE,1,"integrable_on,integrable_on,integrable_on,integrable_on,HAS_INTEGRAL_COMBINE,"
INTEGRABLE_ON_LITTLE_SUBINTERVALS,1,"integrable_on,integrable_on,GAUGE_EXISTENCE_LEMMA,FINE_DIVISION_EXISTS,GAUGE_BALL_DEPENDENT,OPERATIVE_DIVISION_AND,OPERATIVE_INTEGRABLE,DIVISION_OF_TAGGED_DIVISION,TAGGED_DIVISION_OF,fine,"
INTEGRAL_HAS_VECTOR_DERIVATIVE,1,"integral,CONTENT_1,HAS_INTEGRAL_BOUND,HAS_INTEGRAL_SUB,HAS_INTEGRAL_CONST,integral,integral,integral,has_integral,integral,integral,integral,integral,has_integral,integral,INTEGRAL_COMBINE,INTEGRABLE_INTEGRAL,INTEGRABLE_SUBINTERVAL,INTEGRABLE_CONTINUOUS,"
ANTIDERIVATIVE_CONTINUOUS,1,"INTEGRAL_HAS_VECTOR_DERIVATIVE,"
HAS_INTEGRAL_TWIDDLE,1,"content,content,has_integral,has_integral,HAS_INTEGRAL_EMPTY_EQ,has_integral,has_integral_def,has_integral_compact_interval,gauge,gauge,fine,fine,TAGGED_DIVISION_OF,TAGGED_DIVISION_OF,TAGGED_DIVISION_OF_FINITE,TAGGED_DIVISION_OF,"
INTERVAL_IMAGE_AFFINITY_INTERVAL,1,""
CONTENT_IMAGE_AFFINITY_INTERVAL,1,"content,content,CONTENT_EMPTY,CONTENT_CLOSED_INTERVAL,CONTENT_CLOSED_INTERVAL,"
HAS_INTEGRAL_AFFINITY,1,"has_integral,has_integral,HAS_INTEGRAL_TWIDDLE,INTERVAL_IMAGE_AFFINITY_INTERVAL,CONTENT_IMAGE_AFFINITY_INTERVAL,"
INTEGRABLE_AFFINITY,1,"integrable_on,integrable_on,integrable_on,HAS_INTEGRAL_AFFINITY,"
CONTENT_IMAGE_STRETCH_INTERVAL,1,"content,content,content,INTERVAL_UPPERBOUND,INTERVAL_LOWERBOUND,"
HAS_INTEGRAL_STRETCH,1,"has_integral,has_integral,HAS_INTEGRAL_TWIDDLE,CONTENT_IMAGE_STRETCH_INTERVAL,"
INTEGRABLE_STRETCH,1,"integrable_on,integrable_on,integrable_on,HAS_INTEGRAL_STRETCH,"
HAS_INTEGRAL_REFLECT_LEMMA,1,"has_integral,has_integral,HAS_INTEGRAL_AFFINITY,"
HAS_INTEGRAL_REFLECT,1,"has_integral,has_integral,HAS_INTEGRAL_REFLECT_LEMMA,"
INTEGRABLE_REFLECT,1,"integrable_on,integrable_on,integrable_on,HAS_INTEGRAL_REFLECT,"
INTEGRAL_REFLECT,1,"integral,integral,integral,HAS_INTEGRAL_REFLECT,"
DIVISION_COMMON_POINT_BOUND,1,"division_of,content,lemma,division_of,lemma,division_of,division_of,content,content,CONTENT_EQ_0_INTERIOR,"
TAGGED_PARTIAL_DIVISION_COMMON_POINT_BOUND,1,"tagged_partial_division_of,content,lemma,lemma,tagged_partial_division_of,CONTENT_EQ_0_INTERIOR,tagged_partial_division_of,tagged_partial_division_of,PARTIAL_DIVISION_OF_TAGGED_DIVISION,DIVISION_COMMON_POINT_BOUND,tagged_partial_division_of,"
TAGGED_PARTIAL_DIVISION_COMMON_TAGS,1,"tagged_partial_division_of,content,TAGGED_PARTIAL_DIVISION_COMMON_POINT_BOUND,tagged_partial_division_of,tagged_partial_division_of,"
HAS_INTEGRAL_RESTRICT_OPEN_SUBINTERVAL,1,"has_integral,has_integral,HAS_INTEGRAL_0_EQ,HAS_INTEGRAL_EMPTY_EQ,PARTIAL_DIVISION_EXTEND_1,lifted,integrable_on,integral,OPERATIVE_DIVISION,OPERATIVE_INTEGRAL,MONOIDAL_LIFTED,lifted,integrable_on,integral,INTEGRABLE_INTEGRAL,DIVISION_OF_FINITE,MONOIDAL_LIFTED,integrable_on,HAS_INTEGRAL_INTEGRABLE,INTEGRABLE_SPIKE_INTERIOR,lifted,integrable_on,integral,lifted,INTEGRAL_UNIQUE,HAS_INTEGRAL_SPIKE_INTERIOR,NEUTRAL_LIFTED,MONOIDAL_LIFTED,NEUTRAL_LIFTED,has_integral,integrable_on,INTEGRAL_UNIQUE,division_of,HAS_INTEGRAL_SPIKE_INTERIOR,HAS_INTEGRAL_0,division_of,"
HAS_INTEGRAL_RESTRICT_CLOSED_SUBINTERVAL,1,"has_integral,has_integral,HAS_INTEGRAL_RESTRICT_OPEN_SUBINTERVAL,HAS_INTEGRAL_SPIKE,NEGLIGIBLE_FRONTIER_INTERVAL,"
HAS_INTEGRAL_RESTRICT_CLOSED_SUBINTERVALS_EQ,1,"has_integral,has_integral,HAS_INTEGRAL_0_EQ,HAS_INTEGRAL_EMPTY_EQ,HAS_INTEGRAL_RESTRICT_CLOSED_SUBINTERVAL,integrable_on,INTEGRABLE_EQ,INTEGRABLE_SUBINTERVAL,integrable_on,INTEGRABLE_INTEGRAL,HAS_INTEGRAL_RESTRICT_CLOSED_SUBINTERVAL,HAS_INTEGRAL_UNIQUE,INTEGRABLE_INTEGRAL,"
HAS_INTEGRAL,1,"has_integral,has_integral,has_integral_alt,HAS_INTEGRAL_RESTRICT_CLOSED_SUBINTERVAL,has_integral,integrable_on,integrable_on,integrable_on,HAS_INTEGRAL_RESTRICT_CLOSED_SUBINTERVALS_EQ,HAS_INTEGRAL_RESTRICT_CLOSED_SUBINTERVALS_EQ,HAS_INTEGRAL_UNIQUE,"
HAS_INTEGRAL_RESTRICT,1,"has_integral,has_integral,HAS_INTEGRAL,"
INTEGRAL_RESTRICT,1,"integral,integral,integral,HAS_INTEGRAL_RESTRICT,"
INTEGRABLE_RESTRICT,1,"integrable_on,integrable_on,integrable_on,HAS_INTEGRAL_RESTRICT,"
HAS_INTEGRAL_RESTRICT_UNIV,1,"has_integral,has_integral,HAS_INTEGRAL_RESTRICT,"
INTEGRAL_RESTRICT_UNIV,1,"integral,integral,integral,HAS_INTEGRAL_RESTRICT_UNIV,"
INTEGRABLE_RESTRICT_UNIV,1,"integrable_on,integrable_on,integrable_on,HAS_INTEGRAL_RESTRICT_UNIV,"
HAS_INTEGRAL_RESTRICT_INTER,1,"has_integral,has_integral,HAS_INTEGRAL_RESTRICT_UNIV,"
INTEGRAL_RESTRICT_INTER,1,"integral,integral,integral,HAS_INTEGRAL_RESTRICT_INTER,"
INTEGRABLE_RESTRICT_INTER,1,"integrable_on,integrable_on,integrable_on,HAS_INTEGRAL_RESTRICT_INTER,"
HAS_INTEGRAL_ON_SUPERSET,1,"has_integral,has_integral,HAS_INTEGRAL_RESTRICT_UNIV,"
INTEGRABLE_ON_SUPERSET,1,"integrable_on,integrable_on,integrable_on,HAS_INTEGRAL_ON_SUPERSET,"
NEGLIGIBLE_ON_INTERVALS,1,"negligible,negligible,NEGLIGIBLE_SUBSET,negligible,HAS_INTEGRAL_NEGLIGIBLE,indicator,"
HAS_INTEGRAL_SPIKE_SET_EQ,1,"negligible,has_integral,has_integral,HAS_INTEGRAL_RESTRICT_UNIV,HAS_INTEGRAL_SPIKE_EQ,"
HAS_INTEGRAL_SPIKE_SET,1,"negligible,has_integral,has_integral,HAS_INTEGRAL_SPIKE_SET_EQ,"
INTEGRABLE_SPIKE_SET,1,"negligible,integrable_on,integrable_on,integrable_on,HAS_INTEGRAL_SPIKE_SET_EQ,"
INTEGRABLE_SPIKE_SET_EQ,1,"negligible,integrable_on,integrable_on,INTEGRABLE_SPIKE_SET,"
INTEGRAL_SPIKE_SET,1,"negligible,integral,integral,integral,HAS_INTEGRAL_SPIKE_SET_EQ,"
HAS_INTEGRAL_INTERIOR,1,"negligible,has_integral,has_integral,HAS_INTEGRAL_SPIKE_SET_EQ,NEGLIGIBLE_SUBSET,"
HAS_INTEGRAL_CLOSURE,1,"negligible,has_integral,has_integral,HAS_INTEGRAL_SPIKE_SET_EQ,NEGLIGIBLE_SUBSET,"
HAS_INTEGRAL_SUBSET_COMPONENT_LE,1,"has_integral,has_integral,HAS_INTEGRAL_RESTRICT_UNIV,HAS_INTEGRAL_COMPONENT_LE,"
INTEGRAL_SUBSET_COMPONENT_LE,1,"integrable_on,integrable_on,integral,integral,HAS_INTEGRAL_SUBSET_COMPONENT_LE,INTEGRABLE_INTEGRAL,"
HAS_INTEGRAL_SUBSET_DROP_LE,1,"has_integral,has_integral,HAS_INTEGRAL_SUBSET_COMPONENT_LE,"
INTEGRAL_SUBSET_DROP_LE,1,"integrable_on,integrable_on,integral,integral,HAS_INTEGRAL_SUBSET_DROP_LE,INTEGRABLE_INTEGRAL,"
HAS_INTEGRAL_ALT,1,"has_integral,integrable_on,integral,HAS_INTEGRAL,INTEGRAL_UNIQUE,integrable_on,INTEGRAL_UNIQUE,INTEGRABLE_SUBINTERVAL,integrable_on,"
INTEGRABLE_ALT,1,"integrable_on,integrable_on,integral,integral,integrable_on,HAS_INTEGRAL_ALT,integral,"
INTEGRABLE_ALT_SUBSET,1,"integrable_on,integrable_on,integral,integral,INTEGRABLE_ALT,"
INTEGRABLE_ON_SUBINTERVAL,1,"integrable_on,integrable_on,INTEGRABLE_ALT,INTEGRABLE_EQ,"
